ID_Venda,ID_Cliente,Produto,Categoria,Quantidade,Preço,Data
448,631,Câmera,Periféricos,3.0,4139.63,2024-07-15
449,376,Monitor,Imagem,1.0,1780.92,2024-02-05
450,567,Teclado,Imagem,5.0,4885.18,2024-06-21
451,335,Câmera,Imagem,1.0,2402.29,2024-08-02
452,136,Tablet,Imagem,5.0,3655.87,2024-08-19
453,543,Tablet,Portáteis,4.0,2708.27,2024-01-17
454,431,Smartphone,Imagem,2.0,1534.8,2024-02-19
455,380,Notebook,Portáteis,4.0,2999.69,2024-01-29
456,652,Tablet,Periféricos,4.0,3639.26,2024-03-20
457,56,Teclado,Periféricos,4.0,2374.53,2024-08-09
458,821,Câmera,Acessórios,2.0,3477.04,2024-10-24
459,261,Teclado,Periféricos,1.0,2085.22,2024-01-04
460,384,Smartwatch,Portáteis,4.0,373.24,2024-04-12
461,637,Smartwatch,Periféricos,4.0,1010.5,2024-02-02
462,204,Monitor,Imagem,3.0,2254.96,2024-05-23
463,199,Fone de Ouvido,Imagem,1.0,2012.17,2023-12-29
464,41,Smartwatch,Periféricos,2.0,548.71,2024-07-23
465,714,Monitor,Imagem,4.0,3467.09,2024-04-21
466,609,Monitor,Periféricos,4.0,332.23,2024-08-17
467,444,Tablet,Acessórios,1.0,2808.73,2024-03-24
468,566,,Portáteis,1.0,4436.45,2024-01-08
469,537,Monitor,Portáteis,4.0,637.12,2024-09-21
470,798,Tablet,Portáteis,3.0,2819.08,2023-12-11
471,331,Monitor,Imagem,2.0,1081.5,2023-12-17
472,730,Monitor,Imagem,3.0,194.97,2024-03-30
473,80,Fone de Ouvido,Imagem,4.0,4670.73,2023-12-10
474,444,Fone de Ouvido,Acessórios,1.0,2560.09,2024-04-02
475,817,Smartphone,Acessórios,5.0,2245.81,2023-12-05
476,142,Fone de Ouvido,Periféricos,4.0,2315.95,2024-10-29
477,396,Monitor,Portáteis,5.0,1521.88,2024-02-21
478,706,Câmera,Periféricos,3.0,2622.63,2024-07-11
479,376,Teclado,Imagem,3.0,3426.83,2024-06-02
480,407,Notebook,Portáteis,3.0,3301.21,2024-09-20
481,791,Tablet,Portáteis,2.0,4761.14,2024-05-31
482,189,Smartphone,Imagem,3.0,2525.99,2024-08-04
483,131,Tablet,Portáteis,5.0,4093.74,2024-02-19
484,731,Teclado,Portáteis,1.0,2484.02,2024-10-05
485,966,Smartwatch,Portáteis,2.0,1537.8,2024-05-12
486,470,Smartwatch,Portáteis,3.0,2799.32,2024-08-10
487,928,Smartwatch,Imagem,4.0,4447.09,2024-10-22
488,894,Impressora,Acessórios,5.0,4167.13,2024-03-22
489,442,Impressora,Portáteis,2.0,3735.4,2024-08-08
490,741,Smartwatch,Acessórios,5.0,4069.93,2024-01-23
491,212,Impressora,Portáteis,3.0,1909.64,2024-06-17
492,850,Fone de Ouvido,Imagem,4.0,2836.3,2024-01-18
493,766,Câmera,Imagem,5.0,975.07,2024-11-10
494,632,Fone de Ouvido,Periféricos,1.0,2003.03,2024-01-22
495,61,Mouse,Periféricos,5.0,3762.58,2024-05-12
496,738,Impressora,Imagem,2.0,193.73,2024-11-06
497,167,Notebook,Portáteis,3.0,3702.85,2024-05-04
498,984,Fone de Ouvido,Imagem,5.0,3905.16,2024-03-13
499,29,Fone de Ouvido,Portáteis,5.0,1243.38,2024-06-27
500,331,Smartwatch,Imagem,2.0,1201.38,2024-07-26
501,514,Monitor,Portáteis,5.0,4565.28,2024-02-12
502,203,Impressora,Acessórios,3.0,2950.06,2024-03-31
503,490,Impressora,Periféricos,4.0,3800.55,2024-09-10
504,250,Tablet,Periféricos,2.0,995.99,2024-08-27
505,892,Impressora,Portáteis,3.0,1675.29,2024-10-06
506,616,Impressora,Periféricos,5.0,3847.47,2024-10-26
507,952,Notebook,Imagem,1.0,1533.21,2024-03-11
508,407,Smartphone,Portáteis,5.0,352.89,2024-09-22
509,348,Mouse,Periféricos,2.0,3197.38,2023-11-23
510,334,Smartphone,Periféricos,2.0,4314.11,2024-10-29
511,139,Smartphone,Portáteis,4.0,4020.05,2024-08-08
512,504,Mouse,Acessórios,5.0,2174.89,2024-02-10
513,552,,Periféricos,3.0,302.7,2023-12-03
514,446,Mouse,Portáteis,3.0,552.45,2024-06-01
515,347,Teclado,Acessórios,1.0,4656.98,2024-03-22
516,557,Fone de Ouvido,Imagem,2.0,1843.57,2024-11-02
517,674,Mouse,Periféricos,2.0,1733.43,2024-01-26
518,842,Impressora,Portáteis,3.0,3490.17,2024-06-08
519,858,Tablet,Imagem,1.0,3119.77,2024-04-02
520,116,Notebook,Periféricos,5.0,1615.21,2023-12-20
521,507,Câmera,Portáteis,1.0,264.44,2024-02-18
522,470,Teclado,Periféricos,2.0,3332.95,2024-09-26
523,256,Monitor,Periféricos,3.0,3990.37,2024-07-16
524,606,Monitor,Acessórios,5.0,4775.32,2024-07-19
525,574,Monitor,Periféricos,1.0,166.82,2024-05-24
526,784,Câmera,Acessórios,5.0,1361.5,2024-02-02
527,909,Mouse,Portáteis,3.0,783.19,2024-01-01
528,530,Smartwatch,Periféricos,4.0,4049.69,2024-08-11
529,885,Teclado,Periféricos,2.0,175.87,2024-02-28
530,543,Impressora,Acessórios,2.0,1152.4,2024-07-30
531,335,Teclado,Periféricos,1.0,2119.72,2024-10-10
532,325,Teclado,Portáteis,1.0,4941.85,2024-10-18
533,95,Smartphone,Portáteis,5.0,4395.29,2024-05-19
534,61,Tablet,Portáteis,4.0,4972.43,2024-05-13
535,258,Notebook,Imagem,5.0,3587.81,2023-12-21
536,149,Tablet,Periféricos,3.0,2013.99,2024-08-03
537,176,Smartphone,Portáteis,4.0,2452.09,2024-09-26
538,9,Fone de Ouvido,Periféricos,2.0,4465.99,2024-03-26
539,876,Câmera,Periféricos,3.0,3503.72,2024-03-13
540,491,Tablet,Acessórios,1.0,1309.25,2024-01-20
541,343,Smartphone,Acessórios,2.0,319.7,2024-04-28
542,431,Smartphone,Imagem,1.0,3529.02,2024-08-23
543,68,Notebook,Periféricos,2.0,4027.2,2024-08-15
544,787,Smartwatch,Acessórios,1.0,3411.84,2024-08-28
545,99,Mouse,Acessórios,3.0,2400.53,2024-08-07
546,56,Mouse,Imagem,4.0,4504.43,2023-12-30
547,374,Tablet,Acessórios,5.0,3500.89,2024-01-30
548,603,Smartwatch,Periféricos,1.0,3253.85,2024-01-19
549,540,Smartwatch,Imagem,2.0,4964.07,2024-04-10
550,922,Smartwatch,Acessórios,4.0,4819.13,2023-12-31
551,9,Teclado,Periféricos,1.0,3042.68,2024-09-09
552,976,Mouse,Periféricos,4.0,2490.96,2024-08-29
553,887,Tablet,Imagem,1.0,3325.17,2024-01-08
554,60,Monitor,Periféricos,5.0,2449.79,2024-06-18
555,739,Impressora,Imagem,4.0,3345.15,2023-12-15
556,778,Mouse,Portáteis,3.0,3443.32,2024-03-05
557,883,Mouse,Periféricos,4.0,1252.48,2024-09-11
558,134,Teclado,Portáteis,3.0,3657.8,2024-09-25
559,625,Smartwatch,Acessórios,1.0,1210.8,2024-04-21
560,590,Smartphone,Periféricos,2.0,4935.33,2024-09-16
561,451,Tablet,Acessórios,5.0,3139.65,2024-02-07
562,479,Smartphone,Periféricos,2.0,1256.5,2024-01-13
563,719,Smartwatch,Acessórios,3.0,830.25,2023-12-18
564,611,Teclado,Acessórios,4.0,1945.67,2024-01-14
565,352,Mouse,Imagem,3.0,1924.37,2024-07-24
566,44,Notebook,Portáteis,4.0,1721.86,2024-02-19
567,492,Impressora,Imagem,1.0,682.2,2024-05-18
568,777,Notebook,Periféricos,3.0,1321.82,2024-05-18
569,390,Fone de Ouvido,Acessórios,3.0,4682.22,2024-04-07
570,71,Teclado,Periféricos,4.0,256.87,2024-11-18
571,265,Monitor,Periféricos,2.0,3867.31,2024-07-07
572,439,Smartphone,Portáteis,4.0,1437.55,2024-01-26
573,424,Teclado,Periféricos,2.0,2657.74,2024-01-10
574,789,Fone de Ouvido,Acessórios,5.0,3579.57,2024-07-15
575,307,Tablet,Imagem,1.0,4539.86,2024-04-04
576,688,Mouse,Portáteis,1.0,2991.25,2024-05-06
577,365,Teclado,Imagem,1.0,636.28,2023-12-03
578,836,Impressora,Imagem,1.0,2751.13,2024-08-15
579,231,Smartphone,Imagem,,4235.62,2024-06-22
580,407,Fone de Ouvido,Acessórios,4.0,3071.71,2024-11-12
581,925,Teclado,Imagem,5.0,3464.38,2023-12-10
582,865,Smartphone,Imagem,1.0,3619.67,2024-06-17
583,494,Fone de Ouvido,Imagem,1.0,2894.58,2024-06-28
584,61,Impressora,Portáteis,5.0,565.63,2024-02-29
585,20,Teclado,Periféricos,1.0,323.86,2024-02-09
586,209,Câmera,Imagem,5.0,601.46,2023-12-08
587,337,Monitor,Acessórios,4.0,278.47,2024-01-04
588,779,Notebook,Imagem,5.0,3706.08,2024-10-04
589,467,Monitor,Periféricos,5.0,3505.34,2024-02-24
590,240,Impressora,Imagem,1.0,2635.58,2024-07-01
591,258,Smartphone,Portáteis,3.0,1484.9,2024-05-21
592,413,Monitor,Imagem,2.0,3564.51,2023-12-10
593,24,Tablet,Acessórios,3.0,4202.65,2024-06-05
594,184,Smartphone,Periféricos,1.0,3772.21,2024-06-10
595,71,Smartwatch,Imagem,4.0,2870.06,2024-11-01
596,613,Mouse,Imagem,4.0,69.5,2024-09-18
597,693,Monitor,Acessórios,4.0,3286.64,2024-10-27
598,183,Mouse,Acessórios,5.0,503.71,2024-01-17
599,691,Smartphone,Portáteis,1.0,1321.41,2024-04-28
600,198,Teclado,Portáteis,4.0,912.39,2024-05-26
601,419,Impressora,Imagem,3.0,2861.96,2024-09-21
602,407,Câmera,Acessórios,1.0,327.16,2024-01-06
603,326,Notebook,Portáteis,1.0,919.17,2024-07-24
604,647,Impressora,Acessórios,4.0,342.43,2024-09-05
605,418,Fone de Ouvido,Portáteis,3.0,1173.84,2024-05-11
606,682,Smartwatch,Acessórios,2.0,2991.63,2024-05-03
607,733,Mouse,Imagem,4.0,3769.0,2023-11-21
608,393,Mouse,Acessórios,1.0,4499.1,2024-10-24
609,338,Teclado,Imagem,2.0,3045.02,2024-10-03
610,448,Smartphone,Portáteis,1.0,4963.79,2024-06-05
611,590,Mouse,Acessórios,1.0,4110.71,2024-07-30
612,886,Fone de Ouvido,Acessórios,4.0,2291.11,2023-12-19
613,917,Mouse,Acessórios,1.0,4373.64,2024-04-17
614,982,Câmera,Acessórios,4.0,789.82,2024-07-26
615,552,Fone de Ouvido,Portáteis,1.0,1092.99,2024-05-01
616,519,Monitor,Periféricos,3.0,806.19,2024-10-11
617,860,Smartphone,Portáteis,1.0,4922.75,2024-08-28
618,287,Notebook,Acessórios,4.0,619.17,2024-02-08
619,219,Teclado,Periféricos,5.0,294.26,2024-06-02
620,79,Notebook,Acessórios,1.0,155.1,2024-08-08
621,886,Smartwatch,Acessórios,1.0,417.11,2024-09-29
622,352,Câmera,Periféricos,5.0,2384.23,2024-10-25
623,828,Monitor,Imagem,4.0,4885.29,2024-05-02
624,1,Câmera,Periféricos,5.0,4110.5,2024-03-09
625,835,Monitor,Periféricos,1.0,2684.13,2024-05-12
626,90,Mouse,Imagem,2.0,3382.17,2024-05-01
627,909,Câmera,Periféricos,1.0,2650.59,2024-03-21
628,471,Notebook,Imagem,2.0,2146.07,2024-01-16
629,221,Câmera,Periféricos,1.0,4238.34,2024-07-16
630,733,Mouse,Periféricos,4.0,4954.79,2024-10-21
631,525,Smartphone,Portáteis,4.0,157.32,2023-12-16
632,268,Notebook,Imagem,4.0,829.61,2024-05-20
633,767,,Acessórios,2.0,1694.44,2024-08-30
634,640,Monitor,Acessórios,2.0,1992.1,2024-05-31
635,289,Notebook,Portáteis,4.0,1595.07,2024-06-15
636,339,Tablet,Imagem,5.0,1011.95,2024-08-28
637,391,Mouse,Acessórios,1.0,1445.74,2024-05-09
638,636,Monitor,Imagem,1.0,2120.75,2024-01-18
639,991,,Periféricos,2.0,2282.25,2024-05-02
640,212,Tablet,Acessórios,5.0,551.6,2024-07-29
641,627,Impressora,Periféricos,1.0,2393.93,2024-06-08
642,55,Smartwatch,Imagem,3.0,4650.13,2024-03-18
643,478,Notebook,Periféricos,,4369.29,2024-04-30
644,854,Monitor,Portáteis,5.0,1161.37,2024-01-10
645,978,Notebook,Acessórios,2.0,4303.16,2023-12-31
646,76,Teclado,Portáteis,3.0,1277.26,2024-11-13
647,923,Teclado,Periféricos,1.0,4478.53,2023-12-12
648,320,Fone de Ouvido,Periféricos,2.0,2131.19,2024-01-10
649,404,Smartphone,Imagem,4.0,660.7,2024-02-15
650,463,Impressora,Imagem,4.0,1680.09,2023-12-02
651,120,Notebook,Acessórios,4.0,4779.59,2024-01-14
652,38,Impressora,Portáteis,2.0,3780.79,2023-11-29
653,880,Monitor,Portáteis,5.0,758.2,2024-10-20
654,629,Smartwatch,Acessórios,3.0,203.1,2024-10-06
655,826,Fone de Ouvido,Portáteis,5.0,1152.07,2024-01-01
656,97,Smartwatch,Imagem,1.0,3519.48,2024-05-12
657,129,Monitor,Imagem,2.0,4866.68,2024-03-18
658,144,Teclado,Portáteis,3.0,4003.05,2024-08-19
659,239,Mouse,Periféricos,5.0,1939.14,2024-02-14
660,401,Tablet,Periféricos,1.0,2365.57,2024-11-03
661,20,Smartwatch,Portáteis,3.0,1176.49,2024-05-13
662,909,Notebook,Periféricos,2.0,2549.06,2024-07-14
663,429,Impressora,Portáteis,4.0,3896.01,2024-10-28
664,843,Tablet,Acessórios,2.0,3181.64,2024-07-17
665,736,Monitor,Periféricos,2.0,4866.17,2024-02-05
666,712,Smartphone,Imagem,1.0,4487.79,2024-06-25
667,329,Fone de Ouvido,Periféricos,2.0,1697.41,2024-11-11
668,562,Câmera,Acessórios,4.0,2042.4,2024-09-11
669,715,Fone de Ouvido,Imagem,4.0,109.82,2024-09-23
670,273,Tablet,Periféricos,3.0,1376.64,2024-05-16
671,692,Smartphone,Imagem,5.0,3579.97,2024-07-05
672,744,Tablet,Portáteis,3.0,4746.19,2024-07-28
673,456,Notebook,Portáteis,1.0,4403.38,2024-01-18
674,172,Monitor,Portáteis,4.0,1215.09,2024-07-16
675,818,Smartwatch,Portáteis,2.0,629.54,2023-11-21
676,931,Impressora,Imagem,1.0,503.17,2023-12-10
677,446,Mouse,Portáteis,3.0,3145.46,2023-12-09
678,729,Smartwatch,Acessórios,5.0,1993.92,2024-06-28
679,23,Mouse,Imagem,1.0,1254.05,2024-03-27
680,897,Teclado,Portáteis,1.0,3978.16,2024-10-06
681,742,Smartphone,Periféricos,1.0,3358.04,2024-02-17
682,212,Smartphone,Imagem,2.0,2961.89,2024-03-21
683,146,Teclado,Imagem,3.0,3921.83,2024-02-01
684,445,Teclado,Portáteis,1.0,692.21,2024-08-09
685,968,Teclado,Periféricos,1.0,372.94,2024-09-24
686,62,Mouse,Acessórios,1.0,2724.47,2024-09-05
687,253,Notebook,Acessórios,4.0,4275.15,2024-04-04
688,652,Tablet,Acessórios,1.0,1459.89,2024-06-19
689,369,Monitor,Imagem,1.0,2625.31,2024-03-23
690,768,Notebook,Periféricos,3.0,822.58,2023-12-01
691,403,Smartwatch,Acessórios,4.0,3263.62,2024-06-12
692,484,Mouse,Portáteis,5.0,3084.04,2024-02-07
693,2,Mouse,Periféricos,2.0,2923.0,2024-10-24
694,931,Teclado,Portáteis,2.0,1582.41,2024-11-13
695,158,Impressora,Periféricos,3.0,2264.29,2024-10-02
696,534,Impressora,Portáteis,2.0,2236.18,2024-07-06
697,793,Impressora,Periféricos,5.0,3035.13,2024-08-26
698,178,Monitor,Periféricos,3.0,3793.83,2024-06-26
699,240,Impressora,Imagem,4.0,3237.17,2024-05-21
700,883,Smartwatch,Imagem,4.0,1401.12,2024-09-09
701,138,Monitor,Portáteis,5.0,4282.93,2023-12-07
702,116,Tablet,Periféricos,5.0,2147.15,2024-02-27
703,467,Tablet,Imagem,1.0,1500.76,2023-11-29
704,579,Tablet,Periféricos,3.0,3042.34,2024-10-18
705,115,Monitor,Portáteis,1.0,4636.59,2024-09-11
706,124,Fone de Ouvido,Periféricos,5.0,3945.16,2024-02-15
707,823,Monitor,Imagem,3.0,3765.42,2024-01-09
708,759,Teclado,Periféricos,2.0,444.69,2024-08-16
709,61,Teclado,Portáteis,2.0,4645.13,2024-04-09
710,956,Smartphone,Periféricos,3.0,742.94,2023-12-08
711,571,Smartphone,Imagem,4.0,3317.95,2024-01-27
712,357,Tablet,Portáteis,2.0,2812.01,2024-05-29
713,787,Tablet,Portáteis,4.0,362.82,2024-10-28
714,765,Mouse,Portáteis,4.0,3322.19,2024-08-23
715,119,Impressora,Acessórios,1.0,1137.16,2023-12-17
716,94,Mouse,Portáteis,4.0,4780.52,2024-03-18
717,414,Impressora,Periféricos,3.0,2874.73,2024-03-27
718,413,Impressora,Imagem,3.0,4985.05,2024-08-13
719,906,Impressora,Portáteis,4.0,4995.9,2023-12-06
720,725,Tablet,Periféricos,2.0,3122.16,2024-01-20
721,576,Notebook,Imagem,3.0,96.9,2024-04-11
722,187,Teclado,Acessórios,1.0,2190.12,2024-08-22
723,81,Impressora,Acessórios,5.0,1414.06,2024-09-01
724,491,Smartwatch,Imagem,4.0,1678.62,2024-09-20
725,768,Smartwatch,Acessórios,2.0,2500.68,2024-06-24
726,473,Câmera,Imagem,5.0,1967.79,2024-09-23
727,294,Teclado,Acessórios,5.0,2447.11,2024-10-14
728,170,Impressora,Imagem,1.0,2348.77,2024-01-29
729,563,Smartwatch,Portáteis,5.0,3141.41,2024-09-30
730,3,Smartphone,Acessórios,4.0,875.7,2024-06-29
731,99,,Acessórios,1.0,4003.95,2024-09-04
732,450,Notebook,Imagem,1.0,3945.04,2024-03-06
733,221,Impressora,Imagem,1.0,463.12,2024-08-22
734,494,Câmera,Periféricos,4.0,4575.37,2024-09-17
735,575,Smartwatch,Periféricos,4.0,3574.67,2024-07-28
736,433,Smartwatch,Imagem,1.0,4909.77,2024-08-28
737,635,Notebook,Periféricos,4.0,1334.74,2024-03-24
738,985,Tablet,Acessórios,3.0,3754.49,2024-10-04
739,358,Teclado,Acessórios,2.0,1695.19,2023-11-19
740,175,Smartphone,Periféricos,3.0,3033.21,2024-03-04
741,588,Monitor,Acessórios,5.0,3014.83,2024-11-11
742,499,Smartwatch,Portáteis,3.0,2337.85,2024-09-19
743,305,,Imagem,4.0,787.79,2024-04-20
744,911,Monitor,Periféricos,3.0,4127.46,2024-06-02
745,647,Fone de Ouvido,Portáteis,1.0,913.5,2024-10-16
746,381,Tablet,Portáteis,4.0,3285.25,2024-06-06
747,521,Tablet,Periféricos,4.0,1551.46,2024-03-14
748,862,Fone de Ouvido,Acessórios,1.0,4223.41,2024-11-06
749,966,Fone de Ouvido,Portáteis,5.0,559.52,2024-11-09
750,501,Câmera,Portáteis,2.0,4038.9,2024-08-24
751,890,Notebook,Periféricos,1.0,2156.8,2024-07-30
752,130,Notebook,Portáteis,3.0,571.9,2024-01-16
753,883,Notebook,Acessórios,5.0,2607.22,2024-09-16
754,334,,Periféricos,2.0,4020.94,2024-01-01
755,775,Smartwatch,Acessórios,3.0,998.06,2024-11-02
756,350,Smartphone,Acessórios,5.0,4241.35,2024-05-01
757,672,Smartwatch,Periféricos,3.0,1703.85,2024-06-27
758,456,Câmera,Imagem,5.0,4112.48,2024-08-25
759,914,Mouse,Portáteis,3.0,1318.52,2024-01-26
760,430,Teclado,Acessórios,2.0,3854.4,2024-03-01
761,216,Smartphone,Periféricos,2.0,2356.27,2023-12-01
762,277,Mouse,Periféricos,5.0,4263.61,2024-01-23
763,944,Smartwatch,Portáteis,5.0,1310.74,2024-08-05
764,912,Notebook,Imagem,5.0,226.42,2024-04-21
765,328,Monitor,Periféricos,1.0,2518.12,2024-07-25
766,787,Monitor,Periféricos,4.0,221.69,2024-11-03
767,405,Monitor,Imagem,4.0,4892.23,2023-11-26
768,299,Monitor,Periféricos,4.0,1514.37,2024-11-08
769,344,Impressora,Portáteis,5.0,3952.76,2024-06-19
770,577,Smartwatch,Periféricos,1.0,2710.56,2023-12-04
771,795,Notebook,Portáteis,4.0,3614.32,2024-10-01
772,787,Teclado,Acessórios,1.0,3137.8,2023-11-26
773,616,Teclado,Acessórios,5.0,1739.76,2024-01-20
774,906,Monitor,Acessórios,2.0,4174.6,2024-01-09
775,729,Monitor,Imagem,4.0,4137.43,2024-04-10
776,300,Teclado,Imagem,4.0,937.28,2024-05-30
777,357,Tablet,Imagem,4.0,2708.29,2023-12-19
778,951,Monitor,Acessórios,4.0,1937.24,2024-09-17
779,250,Câmera,Imagem,2.0,3414.2,2023-11-29
780,590,Tablet,Acessórios,5.0,68.39,2024-06-14
781,869,Smartwatch,Acessórios,3.0,4509.09,2024-02-01
782,783,Mouse,Periféricos,1.0,4170.71,2024-01-22
783,647,Notebook,Periféricos,3.0,2522.14,2024-09-22
784,84,Smartwatch,Acessórios,3.0,877.29,2024-07-31
785,37,Smartwatch,Acessórios,1.0,4697.02,2024-11-05
786,117,Smartphone,Periféricos,1.0,2134.19,2024-04-11
787,124,Teclado,Portáteis,4.0,2839.62,2024-02-27
788,959,Câmera,Acessórios,1.0,2495.55,2024-03-28
789,355,Notebook,Imagem,2.0,239.78,2023-12-22
790,343,Teclado,Periféricos,3.0,4037.56,2023-11-29
791,390,Smartphone,Imagem,1.0,2360.29,2023-11-30
792,120,,Acessórios,1.0,1257.48,2024-08-30
793,638,Mouse,Periféricos,5.0,2424.11,2023-12-02
794,542,Fone de Ouvido,Portáteis,4.0,1477.22,2024-03-21
795,608,Câmera,Periféricos,1.0,3728.04,2024-06-15
796,827,Smartphone,Imagem,3.0,1323.58,2024-08-29
797,785,Fone de Ouvido,Portáteis,5.0,3336.22,2024-03-27
798,674,Impressora,Imagem,4.0,4014.49,2024-06-26
799,673,Impressora,Periféricos,1.0,4230.25,2024-03-25
800,62,Monitor,Portáteis,4.0,1723.4,2024-01-25
801,918,Notebook,Acessórios,5.0,1675.12,2024-02-06
802,911,Tablet,Imagem,4.0,1496.7,2024-08-04
803,993,Teclado,Acessórios,4.0,2874.8,2024-05-15
804,906,Notebook,Acessórios,2.0,2104.31,2024-08-21
805,122,Tablet,Periféricos,5.0,4720.56,2024-07-19
806,362,Câmera,Portáteis,4.0,2574.63,2024-03-03
807,977,Fone de Ouvido,Acessórios,3.0,3223.5,2024-04-10
808,606,Câmera,Periféricos,5.0,4988.96,2024-04-25
809,365,Mouse,Portáteis,3.0,100.79,2024-03-26
810,377,Smartphone,Imagem,2.0,4608.54,2024-08-15
811,516,Câmera,Imagem,1.0,159.75,2024-03-13
812,924,Impressora,Portáteis,1.0,4311.78,2024-02-22
813,256,Smartwatch,Periféricos,4.0,4084.56,2024-06-01
814,873,Monitor,Portáteis,1.0,4460.38,2024-04-22
815,18,Teclado,Portáteis,1.0,3357.19,2024-11-08
816,536,Teclado,Imagem,2.0,1235.07,2024-06-18
817,599,Teclado,Acessórios,2.0,3498.64,2024-06-04
818,539,Monitor,Periféricos,4.0,3545.8,2023-12-28
819,541,Notebook,Portáteis,5.0,4684.5,2024-02-03
820,86,Mouse,Acessórios,5.0,906.25,2024-02-02
821,635,Smartwatch,Imagem,1.0,2292.36,2024-09-01
822,776,Câmera,Portáteis,1.0,3974.79,2024-02-22
823,337,Câmera,Acessórios,5.0,217.91,2024-08-30
824,366,Câmera,Periféricos,5.0,4481.83,2024-03-08
825,189,Impressora,Portáteis,5.0,3590.29,2023-11-28
826,537,Fone de Ouvido,Acessórios,2.0,648.71,2024-08-02
827,806,Tablet,Acessórios,5.0,1684.65,2024-03-12
828,91,Notebook,Imagem,2.0,4559.51,2024-09-19
829,646,Fone de Ouvido,Portáteis,5.0,3075.95,2024-01-22
830,787,Fone de Ouvido,Imagem,2.0,4548.62,2024-06-04
831,595,Smartphone,Acessórios,1.0,4716.61,2024-07-08
832,325,Notebook,Portáteis,1.0,3923.3,2024-07-01
833,167,Impressora,Periféricos,,189.69,2024-09-23
834,527,Monitor,Portáteis,5.0,3385.31,2024-04-06
835,341,Impressora,Imagem,3.0,648.92,2024-02-20
836,262,Smartphone,Acessórios,4.0,2977.71,2024-05-19
837,119,Impressora,Periféricos,5.0,4572.04,2024-07-14
838,216,Notebook,Acessórios,1.0,469.8,2024-05-19
839,897,Monitor,Imagem,5.0,695.18,2023-12-25
840,675,Fone de Ouvido,Imagem,2.0,2662.85,2023-11-24
841,916,Impressora,Portáteis,1.0,2071.12,2024-08-24
842,632,Tablet,Periféricos,1.0,1205.82,2024-09-03
843,590,Impressora,Portáteis,1.0,2558.92,2024-01-09
844,108,Fone de Ouvido,Acessórios,4.0,4078.97,2024-11-10
845,879,Tablet,Acessórios,2.0,2127.83,2024-06-30
846,445,Tablet,Periféricos,3.0,223.12,2024-05-06
847,725,Monitor,Imagem,3.0,3705.83,2024-06-18
848,238,Monitor,Imagem,1.0,1134.31,2024-02-16
849,562,Tablet,Imagem,3.0,1564.33,2023-12-28
850,338,Mouse,Imagem,3.0,4476.03,2024-05-14
851,65,Mouse,Periféricos,1.0,3800.15,2024-08-05
852,794,Impressora,Imagem,5.0,4917.87,2024-08-13
853,776,Smartwatch,Periféricos,5.0,3020.48,2023-11-24
854,947,Monitor,Portáteis,3.0,4327.47,2024-06-18
855,741,Mouse,Imagem,1.0,698.8,2024-02-20
856,382,Smartwatch,Portáteis,3.0,4366.18,2024-09-05
857,472,Notebook,Acessórios,3.0,3093.75,2024-10-14
858,749,Tablet,Imagem,5.0,3717.88,2024-07-21
859,239,Mouse,Acessórios,5.0,1150.91,2024-01-29
860,389,Monitor,Periféricos,1.0,1800.03,2024-08-30
861,966,Smartphone,Periféricos,2.0,4262.16,2024-03-10
862,144,,Periféricos,4.0,1919.65,2024-06-08
863,95,Câmera,Periféricos,2.0,3246.39,2024-04-25
864,876,Câmera,Acessórios,5.0,1090.87,2024-02-26
865,585,Smartphone,Acessórios,4.0,4045.93,2024-09-29
866,72,Teclado,Acessórios,3.0,839.72,2024-05-13
867,293,Notebook,Portáteis,4.0,4857.52,2023-12-17
868,791,Tablet,Periféricos,4.0,2657.14,2024-10-02
869,149,Smartphone,Imagem,4.0,2225.47,2024-11-01
870,257,Fone de Ouvido,Portáteis,2.0,449.04,2024-08-29
871,324,Smartwatch,Acessórios,1.0,1788.03,2024-09-06
872,841,Teclado,Acessórios,5.0,4168.07,2024-08-02
873,842,Fone de Ouvido,Acessórios,2.0,4436.43,2024-05-10
874,57,Notebook,Imagem,1.0,4067.64,2024-02-02
875,69,Tablet,Portáteis,2.0,3233.71,2024-11-03
876,223,Smartwatch,Acessórios,1.0,3620.05,2024-09-27
877,920,Monitor,Imagem,3.0,3235.94,2023-11-29
878,410,Smartphone,Imagem,4.0,3495.38,2024-05-29
879,971,Smartwatch,Portáteis,1.0,4027.85,2024-01-14
880,975,Tablet,Imagem,3.0,920.37,2024-04-07
881,116,Impressora,Portáteis,4.0,3823.11,2024-11-07
882,806,Monitor,Portáteis,4.0,4324.09,2024-09-01
883,44,Tablet,Imagem,4.0,1466.78,2024-01-02
884,158,Smartwatch,Imagem,3.0,1715.5,2024-04-08
885,251,Smartwatch,Periféricos,1.0,2795.24,2024-09-30
886,187,Fone de Ouvido,Periféricos,5.0,2968.59,2024-02-07
887,692,Fone de Ouvido,Acessórios,1.0,1190.63,2024-09-08
888,818,Câmera,Acessórios,4.0,4588.79,2024-04-11
889,822,Impressora,Acessórios,5.0,2524.18,2024-07-19
890,118,,Acessórios,1.0,346.93,2024-08-18
891,627,Smartwatch,Acessórios,1.0,4329.22,2024-11-07
892,259,Câmera,Acessórios,,2218.22,2024-09-30
893,472,Monitor,Periféricos,2.0,4732.36,2023-12-12
894,309,Fone de Ouvido,Acessórios,3.0,846.32,2024-09-02
